Altitude_km,Diameter_m,Delta_h_km,ShellVol_km3,Human_made,Total,N_human_bin,N_total_bin
712.5,0.01675,25.0,15763262943.19427,2.31e-08,2.31e-08,364.1313739877876,364.1313739877876
737.5,0.01675,25.0,15874726650.543634,2.492e-08,2.492e-08,395.5981881315474,395.5981881315474
762.5,0.01675,25.0,15986583056.974699,3.031e-08,3.031e-08,484.5533324569031,484.5533324569031
787.5,0.01675,25.0,16098832162.487463,3.626e-08,3.626e-08,583.7436542117954,583.7436542117954
812.5,0.01675,25.0,16211473967.081924,3.862e-08,3.862e-08,626.0871246087039,626.0871246087039
837.5,0.01675,25.0,16324508470.758085,3.677e-08,3.677e-08,600.2521764697748,600.2521764697748
862.5,0.01675,25.0,16437935673.515945,3.099e-08,3.099e-08,509.41162652225916,509.41162652225916
887.5,0.01675,25.0,16551755575.355503,3.013e-08,3.013e-08,498.7043954854613,498.7043954854613
912.5,0.01675,25.0,16665968176.27676,2.542e-08,2.542e-08,423.6489110409552,423.6489110409552
937.5,0.01675,25.0,16780573476.279715,2.248e-08,2.248e-08,377.227291746768,377.227291746768
962.5,0.01675,25.0,16895571475.36437,2.096e-08,2.096e-08,354.1311781236372,354.1311781236372
987.5,0.01675,25.0,17010962173.530724,1.995e-08,1.995e-08,339.3686953619379,339.3686953619379
1012.5,0.01675,25.0,17126745570.778774,1.837e-08,1.837e-08,314.61831613520604,314.61831613520604
1037.5,0.01675,25.0,17242921667.108524,1.738e-08,1.738e-08,299.68197857434615,299.68197857434615
1062.5,0.01675,25.0,17359490462.519974,1.721e-08,1.721e-08,298.7568308599688,298.7568308599688
1087.5,0.01675,25.0,17476451957.013123,1.689e-08,1.689e-08,295.17727355395164,295.17727355395164
1112.5,0.01675,25.0,17593806150.58797,1.417e-08,1.417e-08,249.30423315383155,249.30423315383155
1137.5,0.01675,25.0,17711553043.244514,1.247e-08,1.247e-08,220.8630664492591,220.8630664492591
1162.5,0.01675,25.0,17829692634.982758,1.013e-08,1.013e-08,180.61478639237535,180.61478639237535
1187.5,0.01675,25.0,17948224925.8027,9.448e-09,9.448e-09,169.5748290989839,169.5748290989839
312.5,0.01765,25.0,14033250700.71544,1.456e-09,1.456e-09,20.432413020241682,20.432413020241682
337.5,0.01765,25.0,14138431222.757627,1.577e-09,1.577e-09,22.29630603828878,22.29630603828878
362.5,0.01765,25.0,14244004443.881514,1.961e-09,1.961e-09,27.93249271445165,27.93249271445165
387.5,0.01765,25.0,14349970364.087097,1.984e-09,1.984e-09,28.470341202348802,28.470341202348802
412.5,0.01765,25.0,14456328983.374378,3.163e-09,3.163e-09,45.72536857441316,45.72536857441316
437.5,0.01765,25.0,14563080301.74336,3.247e-09,3.247e-09,47.286321739760695,47.286321739760695
462.5,0.01765,25.0,14670224319.19404,4.243e-09,4.243e-09,62.24576178634032,62.24576178634032
487.5,0.01765,25.0,14777761035.726418,5.185e-09,5.185e-09,76.62269097024148,76.62269097024148
512.5,0.01765,25.0,14885690451.340496,6.718e-09,6.718e-09,100.00206845210546,100.00206845210546
537.5,0.01765,25.0,14994012566.036272,8.683e-09,8.683e-09,130.19301111089297,130.19301111089297
562.5,0.01765,25.0,15102727379.813747,7.358e-09,7.358e-09,111.12586806066955,111.12586806066955
587.5,0.01765,25.0,15211834892.67292,8.394e-09,8.394e-09,127.6881420890965,127.6881420890965
612.5,0.01765,25.0,15321335104.613792,1.003e-08,1.003e-08,153.67299109927632,153.67299109927632
637.5,0.01765,25.0,15431228015.636364,1.328e-08,1.328e-08,204.92670804765092,204.92670804765092
662.5,0.01765,25.0,15541513625.740633,1.545e-08,1.545e-08,240.11638551769278,240.11638551769278
687.5,0.01765,25.0,15652191934.926601,1.97e-08,1.97e-08,308.3481811180541,308.3481811180541
712.5,0.01765,25.0,15763262943.19427,2.31e-08,2.31e-08,364.1313739877876,364.1313739877876
737.5,0.01765,25.0,15874726650.543634,2.492e-08,2.492e-08,395.5981881315474,395.5981881315474
762.5,0.01765,25.0,15986583056.974699,3.031e-08,3.031e-08,484.5533324569031,484.5533324569031
787.5,0.01765,25.0,16098832162.487463,3.626e-08,3.626e-08,583.7436542117954,583.7436542117954
812.5,0.01765,25.0,16211473967.081924,3.862e-08,3.862e-08,626.0871246087039,626.0871246087039
837.5,0.01765,25.0,16324508470.758085,3.677e-08,3.677e-08,600.2521764697748,600.2521764697748
862.5,0.01765,25.0,16437935673.515945,3.099e-08,3.099e-08,509.41162652225916,509.41162652225916
887.5,0.01765,25.0,16551755575.355503,3.013e-08,3.013e-08,498.7043954854613,498.7043954854613
912.5,0.01765,25.0,16665968176.27676,2.542e-08,2.542e-08,423.6489110409552,423.6489110409552
937.5,0.01765,25.0,16780573476.279715,2.248e-08,2.248e-08,377.227291746768,377.227291746768
962.5,0.01765,25.0,16895571475.36437,2.096e-08,2.096e-08,354.1311781236372,354.1311781236372
987.5,0.01765,25.0,17010962173.530724,1.995e-08,1.995e-08,339.3686953619379,339.3686953619379
1012.5,0.01765,25.0,17126745570.778774,1.837e-08,1.837e-08,314.61831613520604,314.61831613520604
1037.5,0.01765,25.0,17242921667.108524,1.738e-08,1.738e-08,299.68197857434615,299.68197857434615
1062.5,0.01765,25.0,17359490462.519974,1.721e-08,1.721e-08,298.7568308599688,298.7568308599688
1087.5,0.01765,25.0,17476451957.013123,1.689e-08,1.689e-08,295.17727355395164,295.17727355395164
1112.5,0.01765,25.0,17593806150.58797,1.417e-08,1.417e-08,249.30423315383155,249.30423315383155
1137.5,0.01765,25.0,17711553043.244514,1.247e-08,1.247e-08,220.8630664492591,220.8630664492591
1162.5,0.01765,25.0,17829692634.982758,1.013e-08,1.013e-08,180.61478639237535,180.61478639237535
1187.5,0.01765,25.0,17948224925.8027,9.448e-09,9.448e-09,169.5748290989839,169.5748290989839
312.5,0.01855,25.0,14033250700.71544,1.456e-09,1.456e-09,20.432413020241682,20.432413020241682
337.5,0.01855,25.0,14138431222.757627,1.577e-09,1.577e-09,22.29630603828878,22.29630603828878
362.5,0.01855,25.0,14244004443.881514,1.961e-09,1.961e-09,27.93249271445165,27.93249271445165
387.5,0.01855,25.0,14349970364.087097,1.984e-09,1.984e-09,28.470341202348802,28.470341202348802
412.5,0.01855,25.0,14456328983.374378,3.163e-09,3.163e-09,45.72536857441316,45.72536857441316
437.5,0.01855,25.0,14563080301.74336,3.247e-09,3.247e-09,47.286321739760695,47.286321739760695
462.5,0.01855,25.0,14670224319.19404,4.243e-09,4.243e-09,62.24576178634032,62.24576178634032
487.5,0.01855,25.0,14777761035.726418,5.185e-09,5.185e-09,76.62269097024148,76.62269097024148
512.5,0.01855,25.0,14885690451.340496,6.718e-09,6.718e-09,100.00206845210546,100.00206845210546
537.5,0.01855,25.0,14994012566.036272,8.683e-09,8.683e-09,130.19301111089297,130.19301111089297
562.5,0.01855,25.0,15102727379.813747,7.358e-09,7.358e-09,111.12586806066955,111.12586806066955
587.5,0.01855,25.0,15211834892.67292,8.394e-09,8.394e-09,127.6881420890965,127.6881420890965
612.5,0.01855,25.0,15321335104.613792,1.003e-08,1.003e-08,153.67299109927632,153.67299109927632
637.5,0.01855,25.0,15431228015.636364,1.328e-08,1.328e-08,204.92670804765092,204.92670804765092
662.5,0.01855,25.0,15541513625.740633,1.545e-08,1.545e-08,240.11638551769278,240.11638551769278
687.5,0.01855,25.0,15652191934.926601,1.97e-08,1.97e-08,308.3481811180541,308.3481811180541
712.5,0.01855,25.0,15763262943.19427,2.31e-08,2.31e-08,364.1313739877876,364.1313739877876
737.5,0.01855,25.0,15874726650.543634,2.492e-08,2.492e-08,395.5981881315474,395.5981881315474
762.5,0.01855,25.0,15986583056.974699,3.031e-08,3.031e-08,484.5533324569031,484.5533324569031
787.5,0.01855,25.0,16098832162.487463,3.626e-08,3.626e-08,583.7436542117954,583.7436542117954
812.5,0.01855,25.0,16211473967.081924,3.862e-08,3.862e-08,626.0871246087039,626.0871246087039
837.5,0.01855,25.0,16324508470.758085,3.677e-08,3.677e-08,600.2521764697748,600.2521764697748
862.5,0.01855,25.0,16437935673.515945,3.099e-08,3.099e-08,509.41162652225916,509.41162652225916
887.5,0.01855,25.0,16551755575.355503,3.013e-08,3.013e-08,498.7043954854613,498.7043954854613
912.5,0.01855,25.0,16665968176.27676,2.542e-08,2.542e-08,423.6489110409552,423.6489110409552
937.5,0.01855,25.0,16780573476.279715,2.248e-08,2.248e-08,377.227291746768,377.227291746768
962.5,0.01855,25.0,16895571475.36437,2.096e-08,2.096e-08,354.1311781236372,354.1311781236372
987.5,0.01855,25.0,17010962173.530724,1.995e-08,1.995e-08,339.3686953619379,339.3686953619379
1012.5,0.01855,25.0,17126745570.778774,1.837e-08,1.837e-08,314.61831613520604,314.61831613520604
1037.5,0.01855,25.0,17242921667.108524,1.738e-08,1.738e-08,299.68197857434615,299.68197857434615
1062.5,0.01855,25.0,17359490462.519974,1.721e-08,1.721e-08,298.7568308599688,298.7568308599688
1087.5,0.01855,25.0,17476451957.013123,1.689e-08,1.689e-08,295.17727355395164,295.17727355395164
1112.5,0.01855,25.0,17593806150.58797,1.417e-08,1.417e-08,249.30423315383155,249.30423315383155
1137.5,0.01855,25.0,17711553043.244514,1.247e-08,1.247e-08,220.8630664492591,220.8630664492591
1162.5,0.01855,25.0,17829692634.982758,1.013e-08,1.013e-08,180.61478639237535,180.61478639237535
1187.5,0.01855,25.0,17948224925.8027,9.448e-09,9.448e-09,169.5748290989839,169.5748290989839
312.5,0.01945,25.0,14033250700.71544,2.746e-10,2.746e-10,3.85353064241646,3.85353064241646
337.5,0.01945,25.0,14138431222.757627,3.42e-10,3.42e-10,4.835343478183109,4.835343478183109
362.5,0.01945,25.0,14244004443.881514,4.113e-10,4.113e-10,5.858559027768467,5.858559027768467
387.5,0.01945,25.0,14349970364.087097,4.517e-10,4.517e-10,6.481881613458142,6.481881613458142
412.5,0.01945,25.0,14456328983.374378,6.749e-10,6.749e-10,9.756576430879369,9.756576430879369
437.5,0.01945,25.0,14563080301.74336,7.673e-10,7.673e-10,11.174251515527681,11.174251515527681
462.5,0.01945,25.0,14670224319.19404,1.114e-09,1.114e-09,16.342629891582163,16.342629891582163
487.5,0.01945,25.0,14777761035.726418,1.556e-09,1.556e-09,22.994196171590307,22.994196171590307
512.5,0.01945,25.0,14885690451.340496,1.9e-09,1.9e-09,28.282811857546942,28.282811857546942
537.5,0.01945,25.0,14994012566.036272,2.392e-09,2.392e-09,35.86567805795876,35.86567805795876
562.5,0.01945,25.0,15102727379.813747,2.022e-09,2.022e-09,30.537714761983395,30.537714761983395
587.5,0.01945,25.0,15211834892.67292,2.412e-09,2.412e-09,36.69094576112708,36.69094576112708
612.5,0.01945,25.0,15321335104.613792,3.004e-09,3.004e-09,46.025290654259834,46.025290654259834
637.5,0.01945,25.0,15431228015.636364,3.728e-09,3.728e-09,57.52761804229237,57.52761804229237
662.5,0.01945,25.0,15541513625.740633,4.908e-09,4.908e-09,76.27774887513503,76.27774887513503
687.5,0.01945,25.0,15652191934.926601,6.659e-09,6.659e-09,104.22794609467624,104.22794609467624
712.5,0.01945,25.0,15763262943.19427,7.809e-09,7.809e-09,123.09532032340405,123.09532032340405
737.5,0.01945,25.0,15874726650.543634,1.096e-08,1.096e-08,173.98700408995825,173.98700408995825
762.5,0.01945,25.0,15986583056.974699,1.34e-08,1.34e-08,214.22021296346097,214.22021296346097
787.5,0.01945,25.0,16098832162.487463,1.54e-08,1.54e-08,247.9220153023069,247.9220153023069
812.5,0.01945,25.0,16211473967.081924,1.6e-08,1.6e-08,259.3835834733108,259.3835834733108
837.5,0.01945,25.0,16324508470.758085,1.459e-08,1.459e-08,238.17457858836048,238.17457858836048
862.5,0.01945,25.0,16437935673.515945,1.199e-08,1.199e-08,197.0908487254562,197.0908487254562
887.5,0.01945,25.0,16551755575.355503,1.057e-08,1.057e-08,174.95205643150766,174.95205643150766
912.5,0.01945,25.0,16665968176.27676,8.702e-09,8.702e-09,145.02725506996038,145.02725506996038
937.5,0.01945,25.0,16780573476.279715,7.003e-09,7.003e-09,117.51435605438684,117.51435605438684
962.5,0.01945,25.0,16895571475.36437,6.262e-09,6.262e-09,105.80006857873168,105.80006857873168
987.5,0.01945,25.0,17010962173.530724,6.145e-09,6.145e-09,104.53236255634629,104.53236255634629
1012.5,0.01945,25.0,17126745570.778774,5.885e-09,5.885e-09,100.7908976840331,100.7908976840331
1037.5,0.01945,25.0,17242921667.108524,5.738e-09,5.738e-09,98.9398845258687,98.9398845258687
1062.5,0.01945,25.0,17359490462.519974,5.32e-09,5.32e-09,92.35248926060626,92.35248926060626
1087.5,0.01945,25.0,17476451957.013123,4.911e-09,4.911e-09,85.82685556089145,85.82685556089145
1112.5,0.01945,25.0,17593806150.58797,4.289e-09,4.289e-09,75.45983457987181,75.45983457987181
1137.5,0.01945,25.0,17711553043.244514,4.075e-09,4.075e-09,72.1745786512214,72.1745786512214
1162.5,0.01945,25.0,17829692634.982758,3.354e-09,3.354e-09,59.80078909773217,59.80078909773217
1187.5,0.01945,25.0,17948224925.8027,3.12e-09,3.12e-09,55.99846176850443,55.99846176850443
312.5,0.02035,25.0,14033250700.71544,1.269e-10,1.269e-10,1.7808195139207894,1.7808195139207894
337.5,0.02035,25.0,14138431222.757627,1.877e-10,1.877e-10,2.653783540511607,2.653783540511607
362.5,0.02035,25.0,14244004443.881514,2.175e-10,2.175e-10,3.098070966544229,3.098070966544229
387.5,0.02035,25.0,14349970364.087097,2.601e-10,2.601e-10,3.732427291699054,3.732427291699054
412.5,0.02035,25.0,14456328983.374378,3.64e-10,3.64e-10,5.262103749948273,5.262103749948273
437.5,0.02035,25.0,14563080301.74336,4.574e-10,4.574e-10,6.661152930017413,6.661152930017413
462.5,0.02035,25.0,14670224319.19404,7.232e-10,7.232e-10,10.60950622764113,10.60950622764113
487.5,0.02035,25.0,14777761035.726418,1.103e-09,1.103e-09,16.29987042240624,16.29987042240624
512.5,0.02035,25.0,14885690451.340496,1.297e-09,1.297e-09,19.306740515388622,19.306740515388622
537.5,0.02035,25.0,14994012566.036272,1.605e-09,1.605e-09,24.065390168488214,24.065390168488214
562.5,0.02035,25.0,15102727379.813747,1.355e-09,1.355e-09,20.464195599647628,20.464195599647628
587.5,0.02035,25.0,15211834892.67292,1.664e-09,1.664e-09,25.31249326140774,25.31249326140774
612.5,0.02035,25.0,15321335104.613792,2.125e-09,2.125e-09,32.55783709730431,32.55783709730431
637.5,0.02035,25.0,15431228015.636364,2.534e-09,2.534e-09,39.102731791622546,39.102731791622546
662.5,0.02035,25.0,15541513625.740633,3.59e-09,3.59e-09,55.79403391640887,55.79403391640887
687.5,0.02035,25.0,15652191934.926601,5.029e-09,5.029e-09,78.71487324074587,78.71487324074587
712.5,0.02035,25.0,15763262943.19427,5.898e-09,5.898e-09,92.9717248389598,92.9717248389598
737.5,0.02035,25.0,15874726650.543634,9.218e-09,9.218e-09,146.33323026471123,146.33323026471123
762.5,0.02035,25.0,15986583056.974699,1.128e-08,1.128e-08,180.3286568826746,180.3286568826746
787.5,0.02035,25.0,16098832162.487463,1.28e-08,1.28e-08,206.06505167983954,206.06505167983954
812.5,0.02035,25.0,16211473967.081924,1.317e-08,1.317e-08,213.50511214646895,213.50511214646895
837.5,0.02035,25.0,16324508470.758085,1.182e-08,1.182e-08,192.95569012436056,192.95569012436056
862.5,0.02035,25.0,16437935673.515945,9.613e-09,9.613e-09,158.01787562950878,158.01787562950878
887.5,0.02035,25.0,16551755575.355503,8.12e-09,8.12e-09,134.40025527188666,134.40025527188666
912.5,0.02035,25.0,16665968176.27676,6.613e-09,6.613e-09,110.21204754971822,110.21204754971822
937.5,0.02035,25.0,16780573476.279715,5.068e-09,5.068e-09,85.0439463777856,85.0439463777856
962.5,0.02035,25.0,16895571475.36437,4.425e-09,4.425e-09,74.76290377848734,74.76290377848734
987.5,0.02035,25.0,17010962173.530724,4.42e-09,4.42e-09,75.1884528070058,75.1884528070058
1012.5,0.02035,25.0,17126745570.778774,4.325e-09,4.325e-09,74.07317459361819,74.07317459361819
1037.5,0.02035,25.0,17242921667.108524,4.283e-09,4.283e-09,73.85143350022581,73.85143350022581
1062.5,0.02035,25.0,17359490462.519974,3.834e-09,3.834e-09,66.55628643330158,66.55628643330158
1087.5,0.02035,25.0,17476451957.013123,3.414e-09,3.414e-09,59.6646069812428,59.6646069812428
1112.5,0.02035,25.0,17593806150.58797,3.055e-09,3.055e-09,53.74907779004625,53.74907779004625
1137.5,0.02035,25.0,17711553043.244514,3.025e-09,3.025e-09,53.57744795581466,53.57744795581466
1162.5,0.02035,25.0,17829692634.982758,2.507e-09,2.507e-09,44.699039435901774,44.699039435901774
1187.5,0.02035,25.0,17948224925.8027,2.329e-09,2.329e-09,41.80141585219449,41.80141585219449
312.5,0.02125,25.0,14033250700.71544,1.269e-10,1.269e-10,1.7808195139207894,1.7808195139207894
337.5,0.02125,25.0,14138431222.757627,1.877e-10,1.877e-10,2.653783540511607,2.653783540511607
362.5,0.02125,25.0,14244004443.881514,2.175e-10,2.175e-10,3.098070966544229,3.098070966544229
387.5,0.02125,25.0,14349970364.087097,2.601e-10,2.601e-10,3.732427291699054,3.732427291699054
412.5,0.02125,25.0,14456328983.374378,3.64e-10,3.64e-10,5.262103749948273,5.262103749948273
437.5,0.02125,25.0,14563080301.74336,4.574e-10,4.574e-10,6.661152930017413,6.661152930017413
462.5,0.02125,25.0,14670224319.19404,7.232e-10,7.232e-10,10.60950622764113,10.60950622764113
487.5,0.02125,25.0,14777761035.726418,1.103e-09,1.103e-09,16.29987042240624,16.29987042240624
512.5,0.02125,25.0,14885690451.340496,1.297e-09,1.297e-09,19.306740515388622,19.306740515388622
537.5,0.02125,25.0,14994012566.036272,1.605e-09,1.605e-09,24.065390168488214,24.065390168488214
562.5,0.02125,25.0,15102727379.813747,1.355e-09,1.355e-09,20.464195599647628,20.464195599647628
587.5,0.02125,25.0,15211834892.67292,1.664e-09,1.664e-09,25.31249326140774,25.31249326140774
612.5,0.02125,25.0,15321335104.613792,2.125e-09,2.125e-09,32.55783709730431,32.55783709730431
637.5,0.02125,25.0,15431228015.636364,2.534e-09,2.534e-09,39.102731791622546,39.102731791622546
662.5,0.02125,25.0,15541513625.740633,3.59e-09,3.59e-09,55.79403391640887,55.79403391640887
687.5,0.02125,25.0,15652191934.926601,5.029e-09,5.029e-09,78.71487324074587,78.71487324074587
712.5,0.02125,25.0,15763262943.19427,5.898e-09,5.898e-09,92.9717248389598,92.9717248389598
737.5,0.02125,25.0,15874726650.543634,9.218e-09,9.218e-09,146.33323026471123,146.33323026471123
762.5,0.02125,25.0,15986583056.974699,1.128e-08,1.128e-08,180.3286568826746,180.3286568826746
787.5,0.02125,25.0,16098832162.487463,1.28e-08,1.28e-08,206.06505167983954,206.06505167983954
812.5,0.02125,25.0,16211473967.081924,1.317e-08,1.317e-08,213.50511214646895,213.50511214646895
837.5,0.02125,25.0,16324508470.758085,1.182e-08,1.182e-08,192.95569012436056,192.95569012436056
862.5,0.02125,25.0,16437935673.515945,9.613e-09,9.613e-09,158.01787562950878,158.01787562950878
887.5,0.02125,25.0,16551755575.355503,8.12e-09,8.12e-09,134.40025527188666,134.40025527188666
912.5,0.02125,25.0,16665968176.27676,6.613e-09,6.613e-09,110.21204754971822,110.21204754971822
937.5,0.02125,25.0,16780573476.279715,5.068e-09,5.068e-09,85.0439463777856,85.0439463777856
962.5,0.02125,25.0,16895571475.36437,4.425e-09,4.425e-09,74.76290377848734,74.76290377848734
987.5,0.02125,25.0,17010962173.530724,4.42e-09,4.42e-09,75.1884528070058,75.1884528070058
1012.5,0.02125,25.0,17126745570.778774,4.325e-09,4.325e-09,74.07317459361819,74.07317459361819
1037.5,0.02125,25.0,17242921667.108524,4.283e-09,4.283e-09,73.85143350022581,73.85143350022581
1062.5,0.02125,25.0,17359490462.519974,3.834e-09,3.834e-09,66.55628643330158,66.55628643330158
1087.5,0.02125,25.0,17476451957.013123,3.414e-09,3.414e-09,59.6646069812428,59.6646069812428
1112.5,0.02125,25.0,17593806150.58797,3.055e-09,3.055e-09,53.74907779004625,53.74907779004625
1137.5,0.02125,25.0,17711553043.244514,3.025e-09,3.025e-09,53.57744795581466,53.57744795581466
1162.5,0.02125,25.0,17829692634.982758,2.507e-09,2.507e-09,44.699039435901774,44.699039435901774
1187.5,0.02125,25.0,17948224925.8027,2.329e-09,2.329e-09,41.80141585219449,41.80141585219449
312.5,0.02215,25.0,14033250700.71544,1.269e-10,1.269e-10,1.7808195139207894,1.7808195139207894
337.5,0.02215,25.0,14138431222.757627,1.877e-10,1.877e-10,2.653783540511607,2.653783540511607
362.5,0.02215,25.0,14244004443.881514,2.175e-10,2.175e-10,3.098070966544229,3.098070966544229
387.5,0.02215,25.0,14349970364.087097,2.601e-10,2.601e-10,3.732427291699054,3.732427291699054
412.5,0.02215,25.0,14456328983.374378,3.64e-10,3.64e-10,5.262103749948273,5.262103749948273
437.5,0.02215,25.0,14563080301.74336,4.574e-10,4.574e-10,6.661152930017413,6.661152930017413
462.5,0.02215,25.0,14670224319.19404,7.232e-10,7.232e-10,10.60950622764113,10.60950622764113
487.5,0.02215,25.0,14777761035.726418,1.103e-09,1.103e-09,16.29987042240624,16.29987042240624
